JOIN_SN,JOIN_SN_TYP,BTH_YR,GENDER,IS_KRN
1635109,1,1966,1,1
110858,1,1979,2,1
1083178,1,2009,2,1
714060,1,1997,1,1
1475037,1,2010,1,1
1797071,1,1979,2,1
960121,1,1992,1,1
874889,1,1977,2,1
655640,1,1935,2,1
1591917,1,1953,2,1
1290124,1,1990,2,1
1763627,1,1999,1,1
729497,1,1968,2,1
960611,1,1960,2,1
364563,1,2010,2,1
869928,1,1979,1,1
1550828,1,1967,1,1
1911728,1,2002,1,1
1570480,1,1947,2,1
389582,1,2010,1,1
338126,1,1982,2,1
544514,1,1984,1,1
1935284,1,2010,2,1
1025046,1,1968,2,1
1537764,1,1936,2,1
844453,1,1948,2,1
636229,1,1971,1,1
144834,1,1949,2,1
1598303,1,1961,1,1
995248,1,2010,1,1
260466,1,1975,2,1
88742,1,1998,2,1
1610359,1,1984,1,1
1529428,1,1966,1,1
1274723,1,1994,1,1
535353,1,1990,2,1
1113624,1,1970,2,1
1281508,1,1964,1,1
21254,1,1978,2,1
982766,1,1972,2,1
1133799,1,1957,1,1
9874,1,1990,2,1
1272781,1,1975,1,1
1216684,1,1965,2,1
1379574,1,2010,2,1
1820203,1,2010,2,1
1510810,1,1996,2,1
1738936,1,1990,2,1
1931184,1,1955,2,1
1741773,1,1998,2,1
220455,1,1961,2,1
1425228,1,2001,2,1
1404347,1,1973,2,1
128812,1,1954,2,1
899614,1,1953,1,1
1867421,1,2010,2,1
1896355,3,0000,0,0
1703045,1,1944,1,1
1106153,1,1970,1,1
1042664,1,1938,1,1
309231,1,1979,2,1
513194,1,2002,1,1
603709,1,1946,2,1
1923892,1,1964,2,1
252259,1,2010,2,1
600207,3,0000,0,0
1660855,1,1993,2,1
1154935,1,2009,1,1
766566,1,2010,2,1
998894,1,2001,1,1
278711,1,2010,2,1
1167028,1,1972,1,1
314220,1,2010,2,1
1386956,1,1980,1,1
1005232,1,1954,1,1
1691981,1,2010,2,1
1080446,1,1971,1,1
1325567,1,1941,2,1
1896157,1,1958,2,1
904094,1,1969,2,1
1287540,1,1963,1,1
1721366,1,2007,1,1
129373,1,2009,1,1
763746,1,1939,1,1
216449,1,1974,1,1
268122,1,1971,2,1
1210824,1,1989,1,1
395018,1,1998,2,1
1753614,1,1937,1,1
1254819,1,1954,2,1
607804,1,2004,1,1
667728,1,2010,1,1
1632059,1,2010,1,1
186911,1,1950,2,1
1530337,1,1965,1,1
1232651,1,1990,1,1
1545369,1,1970,1,1
1396569,1,1954,2,1
1403883,1,2010,1,1
202093,1,1959,2,1
170245,1,1942,2,1
1341153,1,1944,2,1
214049,1,1982,2,1
196249,1,1986,1,1
1584436,1,2007,1,1
861075,1,1990,1,1
321604,1,1979,1,1
1240859,1,1969,1,1
1020815,1,1957,1,1
1721537,1,1972,2,1
1730164,3,0000,0,0
101355,1,1999,1,1
518108,1,1938,2,1
861285,1,1992,2,1
415740,1,1965,2,1
700558,1,1954,1,1
462468,1,1973,1,1
1808906,1,2010,1,1
958976,1,2010,1,1
725149,1,1935,2,1
228855,3,0000,0,0
1659752,1,1981,1,1
408367,1,2010,2,1
1740846,1,1943,2,1
834478,1,2010,2,1
1009887,1,2010,1,1
1258954,1,1962,2,1
1887168,1,2000,2,1
190442,1,1969,2,1
666786,1,1966,1,1
679074,1,1970,1,1
481555,1,1960,2,1
362540,1,1969,2,1
21218,1,1958,2,1
700755,1,2010,1,1
1781114,1,1970,2,1
102257,1,1986,1,1
759832,1,1973,1,1
186926,1,1997,1,1
1536142,1,1943,2,1
1375031,1,1994,2,1
1546223,1,1985,2,1
425470,1,1942,1,1
1889557,1,1953,2,1
1893469,1,1989,1,1
157305,1,1972,2,1
606528,1,2010,1,1
581346,1,1949,2,1
1677588,1,1991,1,1
1256304,1,1976,2,1
1275151,1,1997,2,1
848170,1,1960,1,1
1043440,1,1998,1,1
1755150,1,1984,2,1
1494282,1,1992,2,1
618095,1,1935,1,1
864441,1,1988,1,1
74831,1,1982,1,1
482288,1,1992,2,1
158982,1,1979,1,1
649606,1,1990,1,1
1360236,1,1984,2,1
165079,1,1949,2,1
1034359,1,2010,1,1
1477978,1,2010,2,1
450088,1,1985,2,1
296880,1,1985,1,1
914628,1,1994,1,1
888507,1,1985,1,1
554541,1,1991,1,1
1355277,1,1985,1,1
436353,1,1968,1,1
40136,1,2010,1,1
59390,1,1991,2,1
1199292,1,1999,1,1
1335425,1,1952,2,1
898429,1,1969,1,1
1019509,1,1980,2,1
1493406,1,1955,2,1
121297,1,1973,1,1
1404773,1,1978,1,1
416623,1,1988,2,1
110569,1,1965,1,1
1348220,1,1950,1,1
1179773,3,0000,0,0
1314196,1,1976,2,1
1945049,1,1965,2,1
676977,1,1952,1,1
1536587,1,1970,1,1
305906,1,1952,1,1
723091,1,1993,1,1
986919,1,1997,2,1
185847,1,1965,2,1
782545,1,2003,1,1
703196,1,2008,2,1
1223549,1,1988,2,1
398410,1,1943,2,1
867633,1,2010,1,1
1385177,1,1936,2,1
459511,1,1957,1,1
1350061,1,1974,2,1
1324245,1,1968,1,1
1921,1,1961,1,1
1438346,1,2010,2,1
118795,1,1972,1,1
1038639,1,1987,1,1
1378062,1,1973,1,1
1401062,1,1989,1,1
1787988,1,1972,1,1
1466652,1,1983,1,1
258309,1,1977,2,1
1957267,1,1980,1,1
422038,1,1986,1,1
732661,1,1995,1,1
915609,1,1982,1,1
1081546,1,1986,2,1
335952,1,1966,1,1
1601176,1,1967,1,1
1953505,1,1965,2,1
1043978,3,0000,0,0
1395361,1,1962,1,1
1667417,1,1999,2,1
465330,1,1955,1,1
1060186,1,1971,2,1
1016964,1,2007,1,1
593593,1,2010,1,1
225749,1,1996,2,1
109191,1,1980,2,1
1018056,3,0000,0,0
1866152,1,1992,2,1
1703908,1,2009,2,1
1103175,1,2010,1,1
141604,1,1980,2,1
193834,1,1945,2,1
702795,1,1967,1,1
566973,1,1985,1,1
1743863,1,1935,1,1
1170440,1,1984,1,1
1619897,1,1997,1,1
1338750,1,1964,2,1
132795,1,2010,2,1
1846401,1,1978,2,1
59083,1,1999,2,1
918295,1,1952,1,1
159954,1,1992,2,1
774188,1,2005,2,1
369227,1,1938,1,1
314066,1,1997,2,1
1813384,1,1994,2,1
623883,1,1978,2,1
1262746,1,1961,2,1
1030519,1,1993,2,1
683842,1,1976,1,1
1073981,1,1962,2,1
56836,1,2010,1,1
1486089,1,1999,1,1
346372,1,1993,2,1
697864,1,1935,1,1
37197,1,1958,1,1
1400006,1,2009,1,1
1170274,1,1985,2,1
1369404,1,1966,1,1
1398969,1,1988,2,1
665669,1,1967,1,1
1645607,1,2000,2,1
1524022,1,1999,2,1
919606,1,1969,2,1
493802,1,1985,1,1
1234808,1,1986,2,1
1135296,1,1947,2,1
1086486,1,1980,1,1
356642,1,2001,2,1
221747,1,1968,2,1
1355861,1,2010,2,1
1801410,1,1979,2,1
493620,1,1956,2,1
1866782,1,1958,2,1
1517019,1,1939,2,1
936279,1,1951,2,1
992904,1,1963,1,1
1786276,3,0000,0,0
171450,1,1989,2,1
983259,1,1997,2,1
1954914,1,1998,2,1
1164001,1,1935,1,1
837304,1,1999,1,1
1595750,1,1935,1,1
121380,1,1964,1,1
1365529,1,1967,2,1
1467849,1,1951,1,1
1939737,1,1956,2,1
1164071,1,1987,2,1
1221172,1,1996,1,1
105363,1,2010,2,1
689123,1,2010,1,1
1813129,1,2010,1,1
187247,1,1954,1,1
518033,1,1974,1,1
1883807,1,1976,2,1
175868,1,1990,2,1
607549,1,1990,1,1
535841,1,1957,1,1
203906,3,0000,0,0
1913091,1,2004,1,1
429538,1,1950,1,1
47517,1,1985,1,1
1825795,3,0000,0,0
1243908,1,2010,1,1
481696,1,2000,2,1
157277,1,2006,2,1
1838711,1,1953,1,1
734735,1,1956,1,1
42895,1,1988,1,1
1464415,1,2003,2,1
1049229,1,1970,2,1
532488,1,1999,2,1
1388657,1,1936,2,1
365625,3,0000,0,0
1337875,1,1976,1,1
1606610,1,1992,2,1
845160,1,1984,2,1
32714,1,1982,1,1
802583,1,2009,1,1
1382769,1,2006,1,1
270439,1,2005,2,1
1054002,1,1962,2,1
608141,1,2010,2,1
1443878,1,1960,2,1
763498,1,1950,1,1
614805,1,1946,2,1
174516,1,2010,2,1
739866,1,2010,2,1
803400,1,1971,1,1
618169,1,1936,2,1
448876,1,1974,1,1
1042991,1,1978,2,1
964510,1,2000,2,1
1916876,1,1991,2,1
1683240,1,1977,2,1
1062372,1,2006,1,1
1615316,1,1937,2,1
1383343,1,1967,1,1
1236586,1,1960,2,1
996972,1,2000,2,1
240172,1,1935,2,1
79517,1,1947,1,1
1109468,1,1953,1,1
723221,1,1975,2,1
362879,1,2010,2,1
53066,1,1981,1,1
453714,1,1936,2,1
103160,1,1995,1,1
570725,1,1992,1,1
1265036,1,2010,1,1
1234123,1,1950,2,1
1122402,1,1959,1,1
1952166,1,1991,2,1
927329,1,1936,1,1
1271639,1,2006,1,1
973861,1,2002,2,1
634293,1,1979,1,1
928394,1,1990,2,1
319103,1,1982,1,1
200823,1,1987,1,1
1015680,1,1950,2,1
1701940,1,1970,1,1
954858,1,2008,2,1
1684650,1,1978,2,1
840735,1,2010,1,1
1726622,1,1935,2,1
197065,1,1994,1,1
86039,1,2010,1,1
1788641,1,1975,1,1
1359660,1,1950,1,1
1236498,1,1956,1,1
218454,1,1942,1,1
442390,1,1947,2,1
1216375,1,2004,2,1
897340,1,1966,2,1
1541328,1,2010,2,1
1695263,1,1939,1,1
999525,1,1952,2,1
224309,1,1963,1,1
1377025,1,1964,2,1
288427,1,1960,2,1
955753,1,1993,2,1
1103734,1,1991,2,1
1715301,1,1965,2,1
1758622,1,1985,2,1
1369805,1,1993,2,1
1188525,1,1935,2,1
834947,1,1947,1,1
254931,1,2010,1,1
267762,1,2010,2,1
401638,1,1963,1,1
1482064,1,1963,1,1
649841,1,1938,1,1
69157,1,1992,1,1
75932,1,1972,1,1
1750098,1,1950,1,1
730965,3,0000,0,0
1341799,1,1983,1,1
734388,3,0000,0,0
1551318,1,2010,1,1
1937250,1,2010,2,1
1817865,1,1966,1,1
964554,1,1997,1,1
1619252,1,1973,1,1
516254,1,1949,2,1
1416084,1,2000,1,1
1714718,1,1996,1,1
1413552,1,1983,1,1
1180929,1,1970,1,1
1137997,1,1938,1,1
753843,1,1991,1,1
1034750,1,2010,1,1
957571,1,1980,2,1
1503153,3,0000,0,0
1563055,1,2010,1,1
421051,1,1964,1,1
428903,1,1968,1,1
1788260,1,2003,1,1
334039,1,1982,1,1
272083,1,1998,2,1
970362,1,1962,2,1
1571122,1,1993,1,1
1489637,1,2010,2,1
1283785,1,1955,1,1
871180,1,1943,1,1
613555,1,1944,2,1
1496455,1,1935,1,1
1304303,3,0000,0,0
15468,1,2000,1,1
1383199,1,1975,2,1
184006,1,1984,1,1
1112895,1,1977,2,1
1926605,1,1938,1,1
350622,1,1948,2,1
711797,1,1989,1,1
1187675,1,2010,2,1
123715,1,1990,2,1
1303305,1,1963,2,1
1042234,1,1993,1,1
226177,1,1998,1,1
372604,1,2010,2,1
640591,1,1958,2,1
853826,1,1962,2,1
603753,1,1978,1,1
1200269,1,1966,1,1
328424,1,1982,2,1
1536347,1,1980,1,1
1604165,1,1994,1,1
1448358,1,2005,1,1
630614,1,1997,2,1
972562,1,2010,2,1
1190278,1,1963,2,1
648471,1,1952,1,1
286100,1,1970,2,1
826232,1,2006,2,1
67963,1,1988,1,1
267829,1,1957,1,1
1741566,1,2010,2,1
1438698,1,1987,2,1
484583,1,1983,1,1
326502,1,1975,2,1
1591515,1,1981,2,1
111455,1,1998,2,1
780369,1,2005,1,1
1169357,1,1969,1,1
181611,1,1942,1,1
874709,1,1962,1,1
354719,1,2010,1,1
873490,1,1936,1,1
124136,1,1986,2,1
922147,1,1989,1,1
177912,1,2010,2,1
930546,1,1972,2,1
901374,1,1959,1,1
1616987,1,2005,1,1
944184,1,1948,2,1
676166,1,1966,1,1
1082954,1,1965,2,1
1323750,1,1981,1,1
216069,1,2010,1,1
1495579,1,1999,1,1
1249577,1,1994,1,1
1027623,1,1970,1,1
831366,1,1981,1,1
1876753,1,1988,1,1
774120,1,2001,2,1
570714,1,2003,1,1
1454511,1,1950,1,1
1629234,1,1998,1,1
636569,1,1968,1,1
1925748,1,1963,2,1
1588713,1,1996,2,1
116095,1,2010,2,1
1299890,1,1949,2,1
1569478,1,2010,1,1
1072990,1,1994,1,1
1838260,1,1960,1,1
200351,1,1980,1,1
721541,1,1986,2,1
1880565,1,1993,1,1
1512921,1,1944,2,1
172946,1,1977,1,1
945929,1,1981,1,1
745195,1,1990,1,1
907882,1,1956,1,1
1021221,1,1965,1,1
453289,1,1986,1,1
1144426,1,1937,2,1
1215608,1,1982,1,1
445714,1,2006,1,1
261607,1,1947,2,1
1453092,1,1936,1,1
501826,1,1954,2,1
378605,1,1952,1,1
1503227,1,1989,1,1
1293539,1,1999,2,1
1095428,1,1981,1,1
1310017,1,1976,2,1
84663,1,1978,2,1
819295,1,2009,1,1
1863156,1,2007,1,1
1684962,1,1957,1,1
290359,1,1946,2,1
1201958,1,1991,1,1
1236453,1,1963,2,1
1459047,1,1954,1,1
1455740,1,1966,1,1
911167,1,1997,1,1
1756150,1,2010,2,1
895589,1,1978,2,1
1696748,1,1990,1,1
1865203,1,2010,2,1
1897676,1,1972,2,1
333325,1,1954,1,1
964662,1,1952,1,1
996603,1,2008,2,1
1297478,1,1985,2,1
623029,1,1962,1,1
1002775,1,2004,1,1
1900624,1,1983,1,1
1673177,1,2001,2,1
1451339,1,1968,2,1
1914568,1,2001,1,1
731439,1,1960,1,1
361525,1,1987,2,1
1063675,1,1961,2,1
515682,1,1978,2,1
1911958,1,2004,2,1
1242890,1,1944,2,1
969182,1,1949,2,1
1116997,1,1956,2,1
317271,1,1948,1,1
1432833,1,1991,1,1
269220,1,1970,1,1
677038,1,1968,2,1
1123903,1,1937,1,1
1037110,1,1938,1,1
1384381,1,1959,2,1
722092,1,1963,2,1
776983,1,1970,2,1
946890,1,1979,2,1
715645,1,1998,2,1
1918600,1,1988,1,1
1519806,1,1999,1,1
423682,1,1970,2,1
410888,1,1957,1,1
798760,1,1975,2,1
1327185,1,2010,2,1
893823,1,2003,2,1
1083283,3,0000,0,0
198494,1,2010,2,1
1178721,1,1997,2,1
1038892,1,1949,1,1
493132,1,1990,2,1
780265,1,1994,1,1
1017163,1,1996,1,1
582623,1,1979,2,1
1578765,1,1964,1,1
1632060,1,2002,1,1
1243432,1,2000,2,1
1576030,1,1988,2,1
162506,1,1983,1,1
368056,1,2002,1,1
1613954,1,2003,2,1
639503,1,2010,1,1
558828,1,1971,2,1
1353472,1,1938,1,1
1154668,1,2001,2,1
941146,1,2010,2,1
1166819,1,1960,2,1
248112,1,1989,2,1
1318310,1,1980,2,1
79540,1,1962,2,1
321394,1,2010,2,1
1717288,1,2010,2,1
1304173,1,1978,2,1
1541225,1,2000,1,1
637463,1,1994,2,1
895821,1,1940,2,1
1299355,1,1999,2,1
955129,1,1935,1,1
322229,1,1996,1,1
280954,1,1957,1,1
546901,1,1998,1,1
1083080,1,1964,2,1
1339921,1,1957,2,1
310085,1,1978,1,1
273411,1,2010,2,1
1333090,1,1952,2,1
1105988,1,1935,2,1
1840296,1,1992,1,1
571236,1,1976,1,1
1850894,1,1977,1,1
135328,1,1954,1,1
1854211,1,1982,2,1
1004053,1,1997,1,1
531629,1,2004,2,1
1613955,1,1963,2,1
404919,1,1976,2,1
828828,1,2010,1,1
1900302,1,2010,2,1
1327750,1,2002,2,1
1640680,1,1941,1,1
855399,1,1972,1,1
421678,1,1983,1,1
106524,1,1975,1,1
1139724,1,1971,2,1
335173,1,2010,1,1
1860384,1,1935,2,1
1726584,1,1975,2,1
1404604,1,1956,1,1
1928066,1,2006,1,1
1354950,1,2005,1,1
617046,1,1961,1,1
941903,1,1996,1,1
667967,1,2000,1,1
1717420,1,1990,2,1
1536520,1,1993,1,1
209420,1,1997,1,1
574844,1,1994,1,1
1756824,1,1936,1,1
980189,1,1950,1,1
814884,1,1951,1,1
956380,1,1970,1,1
1770794,1,1944,1,1
1843239,1,1990,1,1
697478,1,2010,2,1
1037926,1,1997,2,1
1075400,1,1978,2,1
1789513,1,1978,1,1
1630411,1,1988,2,1
1607083,1,1989,1,1
1432929,1,1962,2,1
1548980,1,1951,2,1
966945,1,1982,2,1
1497952,1,1995,1,1
1292803,1,2010,2,1
451383,1,1960,2,1
125072,1,1990,1,1
832818,1,1981,1,1
1121681,1,1993,2,1
448232,1,1983,2,1
1175590,1,1954,1,1
176313,1,2004,2,1
570455,1,1979,1,1
59583,1,1955,1,1
1133887,1,1949,1,1
1580769,1,2010,1,1
1002357,1,1996,2,1
39129,1,1969,1,1
904336,1,1971,2,1
18123,1,1969,1,1
1398424,1,1969,2,1
332730,1,1988,2,1
1806566,1,1946,2,1
1550111,1,1976,2,1
1802945,1,1994,2,1
1253781,1,2004,2,1
1487390,1,1964,2,1
913090,3,0000,0,0
702399,1,1962,1,1
282491,1,1981,1,1
1183131,1,2010,1,1
1500505,1,1994,2,1
1821441,1,2003,1,1
595332,1,1957,1,1
1585000,1,1976,1,1
983907,1,2004,2,1
482403,1,1997,1,1
1765909,1,1965,2,1
1595367,1,1977,1,1
1231058,1,1974,2,1
1037559,1,2007,1,1
85074,3,0000,0,0
607223,1,1983,2,1
577757,1,1978,2,1
1884691,1,1951,2,1
1203666,1,2007,2,1
1808330,1,2010,2,1
1037497,1,1961,1,1
1844636,1,1971,2,1
1477648,1,1945,1,1
175712,1,1999,1,1
1078298,1,1990,1,1
1767499,1,1946,1,1
928964,1,1999,2,1
1837568,1,1975,1,1
67020,1,1950,1,1
197160,1,1966,1,1
381385,1,1953,1,1
262722,1,2001,2,1
1074550,1,2010,2,1
1932611,1,2004,2,1
611965,1,1958,1,1
128811,1,1953,1,1
935562,1,1998,1,1
667896,1,2010,1,1
556649,1,2003,1,1
443627,1,1958,2,1
1299911,1,1999,1,1
243036,1,1944,1,1
1717066,1,1943,1,1
1532327,1,1971,2,1
192392,1,1991,1,1
93106,1,1984,2,1
1403932,1,2010,2,1
759356,1,1963,2,1
260324,1,1988,1,1
86467,1,2004,2,1
214833,1,1966,1,1
1013732,1,1962,2,1
804430,1,2006,2,1
259394,1,2009,2,1
1141710,1,1986,2,1
283852,1,1962,1,1
48064,1,1982,1,1
1843252,1,1956,2,1
1535618,1,1951,2,1
1337800,1,2010,2,1
776804,1,1995,2,1
181374,1,2010,2,1
1695288,1,1997,1,1
1748125,1,1957,1,1
1287823,1,1985,2,1
1574769,1,1937,1,1
296826,1,1967,1,1
263369,1,1975,1,1
382418,1,2010,2,1
1020499,1,1960,1,1
1585291,1,1963,1,1
255255,1,2007,2,1
1509467,1,2010,2,1
1852798,1,1953,2,1
476721,1,2006,1,1
607483,1,1987,1,1
1715912,1,1955,2,1
122910,1,2010,1,1
310333,1,2010,2,1
1790384,1,2004,2,1
1177987,1,1953,1,1
474092,1,1961,2,1
1136200,1,1984,2,1
261462,1,1966,2,1
185302,1,1982,2,1
322204,1,2004,1,1
1758833,1,2010,2,1
377382,1,1985,2,1
178134,1,1968,2,1
1385661,1,2006,1,1
125841,1,1965,2,1
913178,1,2010,2,1
1069628,1,1967,2,1
31808,1,1984,1,1
1306764,1,1991,2,1
1877554,1,2005,1,1
1592383,1,2002,1,1
574552,1,1995,2,1
13385,1,2010,1,1
1584407,1,1971,2,1
649400,1,1974,1,1
1565756,1,1986,2,1
1474744,1,2008,1,1
1509352,1,1993,2,1
1546943,1,2010,1,1
1337358,1,2003,1,1
1708752,1,1958,1,1
1374893,1,1966,2,1
319087,1,1997,1,1
1461695,1,1972,1,1
749641,1,1970,1,1
503667,1,1968,1,1
410919,1,1995,1,1
1343702,1,1952,2,1
1587423,1,1968,2,1
1419166,1,1985,2,1
1907717,1,1991,1,1
850572,1,1991,2,1
1953726,1,1950,1,1
272143,1,1990,2,1
871329,1,1983,1,1
142388,1,2000,2,1
449121,3,0000,0,0
1478443,1,2010,2,1
325651,1,1966,2,1
1716554,1,2010,1,1
980634,1,1945,2,1
858148,1,2010,2,1
1692310,1,2010,1,1
1501668,1,1949,2,1
604001,1,1943,2,1
591752,1,1965,1,1
1241988,1,1967,1,1
676938,1,1957,1,1
1856853,1,1995,2,1
785783,1,2010,2,1
264281,1,1959,2,1
1147259,1,1985,2,1
525393,1,1998,2,1
268913,1,1956,2,1
993648,1,1951,1,1
167181,1,1984,2,1
1654612,1,2010,2,1
795610,1,1977,2,1
537144,1,2005,2,1
140677,1,1987,1,1
956283,1,1966,2,1
1677779,1,1966,2,1
1943378,1,1997,1,1
421404,1,1973,1,1
1421855,1,1963,2,1
1546518,1,2010,1,1
444798,1,1961,2,1
109155,1,1986,1,1
1472367,1,1976,1,1
1796920,1,2007,2,1
416165,1,1960,1,1
578120,1,1992,2,1
36510,1,2002,1,1
1257734,1,2005,2,1
465764,1,1997,1,1
1145038,1,1981,1,1
499328,1,1966,1,1
948284,1,1976,2,1
1108816,1,1990,1,1
1332825,1,2007,2,1
1724616,1,2010,2,1
128830,1,1946,2,1
1472559,1,1988,2,1
206958,1,1993,1,1
483775,1,1980,2,1
793151,1,1982,2,1
1675871,1,1991,1,1
785680,1,1956,2,1
936975,1,1973,2,1
962234,1,1986,1,1
1872164,1,1985,2,1
1065036,1,1992,1,1
788,1,1945,1,1
1481954,1,1935,1,1
1409326,1,1983,2,1
1812159,1,1964,1,1
918926,1,1944,1,1
441113,1,2010,1,1
412752,1,1949,1,1
865333,1,1983,2,1
1337752,1,2004,2,1
234582,1,2005,1,1
298175,1,1938,2,1
207547,1,1953,1,1
739757,1,1995,1,1
1514709,1,1979,1,1
1556285,1,1977,2,1
1111547,1,1993,1,1
1092652,1,1982,2,1
1186100,1,1992,2,1
1710795,1,1935,2,1
536340,1,2006,1,1
1526998,1,1999,2,1
1268789,1,1986,2,1
489392,1,1986,2,1
1114652,1,1984,2,1
1805324,1,1980,2,1
1767897,1,1977,2,1
292830,1,1979,1,1
971224,1,1960,1,1
1116570,1,1987,1,1
1046295,1,1950,2,1
1381026,1,1975,1,1
1764777,1,1995,2,1
850835,1,2009,2,1
1214229,1,1951,2,1
1833453,1,1970,2,1
1704735,1,1966,2,1
387566,1,2010,2,1
801038,1,1935,2,1
860097,1,1973,1,1
1793296,1,1996,2,1
181420,1,1958,1,1
207749,1,1981,2,1
574703,1,1962,2,1
682459,1,1970,1,1
1783543,1,1998,2,1
727787,1,1961,1,1
622091,1,1945,2,1
994788,1,1973,2,1
103533,1,1969,2,1
1587041,1,1959,2,1
1378640,1,1939,1,1
1622091,1,1981,1,1
1469494,1,1997,1,1
908264,1,1981,2,1
817229,1,1992,1,1
1558050,1,2005,2,1
1873252,1,1995,1,1
1911590,1,1959,1,1
389522,1,2010,2,1
134460,1,1972,2,1
1206500,1,1974,1,1
451661,1,2004,1,1
619786,1,1972,2,1
1714031,1,1996,1,1
193244,1,1976,1,1
1437073,1,1986,2,1
1036095,1,1935,2,1
789209,1,1970,2,1
888207,1,1973,1,1
1646597,1,1952,1,1
1460049,1,1954,2,1
644943,1,1968,2,1
29830,1,2010,2,1
705864,1,1947,2,1
1070584,1,1984,2,1
993772,1,2008,1,1
717763,1,2010,2,1
993898,1,1962,2,1
148867,1,2010,1,1
1121010,1,1951,1,1
484330,1,1974,2,1
581987,1,2004,2,1
1498973,1,1971,2,1
1611959,1,1991,2,1
316132,1,1991,1,1
180312,1,1987,1,1
547147,1,1998,1,1
985224,1,1987,1,1
1059746,1,1935,2,1
1130570,1,1979,2,1
1217580,1,1997,1,1
1248855,1,1965,2,1
1855804,1,2001,1,1
1922009,1,1991,1,1
1243605,1,1969,2,1
1427346,1,1963,1,1
1541359,1,1967,2,1
1299084,1,1938,1,1
1433551,3,0000,0,0
643445,1,2010,1,1
1476703,1,1977,1,1
1599084,1,1975,1,1
1193395,1,1971,1,1
195216,1,1986,1,1
198598,1,1944,2,1
751339,1,1968,2,1
1593456,1,1951,2,1
1859660,1,1968,2,1
362538,1,1992,1,1
1076635,1,1991,1,1
1200995,1,1942,2,1
602775,1,2007,1,1
966270,1,1946,1,1
1691592,1,1985,2,1
1666015,1,2010,1,1
1906855,1,1976,1,1
1023174,3,0000,0,0
1151169,1,2000,1,1
1583496,1,1946,2,1
1344874,1,1997,2,1
51894,1,1998,2,1
1642700,1,1980,2,1
1468811,1,1948,2,1
688207,1,1983,2,1
1714408,1,1979,1,1
587302,1,1991,1,1
1056956,1,2010,2,1
1451888,1,2010,1,1
1037279,1,2008,1,1
1453922,1,1976,2,1
1813839,1,1938,1,1
533850,1,1994,1,1
436388,1,1983,1,1
330732,1,1974,1,1
1338839,1,1997,1,1
1757484,1,1979,1,1
656170,1,2003,1,1
1940425,1,1979,2,1
289334,1,1973,2,1
581492,1,1978,1,1
787357,1,1964,1,1
1050148,1,2005,2,1
162715,1,2010,2,1
958674,1,2001,2,1
1086725,1,1954,2,1
560850,1,1989,1,1
1339721,1,1989,1,1
856404,1,1967,1,1
1794537,1,1995,1,1
910169,1,2010,2,1
1280904,1,1986,1,1
357411,1,1972,1,1
604698,1,1997,2,1
1430145,1,1964,2,1
433065,1,1983,2,1
705606,1,1993,1,1
1680025,1,1953,1,1
1426124,1,2010,2,1
1409407,1,1992,2,1
1524164,1,2010,1,1
631024,1,1997,1,1
1666317,1,1950,1,1
938309,1,1982,2,1
206077,1,1972,1,1
1794198,1,1984,1,1
1054153,1,1986,1,1
7290,1,2010,2,1
1384128,1,1972,1,1
1449952,1,1997,1,1
910013,1,1998,1,1
489242,1,1942,1,1
473319,1,1970,2,1
1326679,1,1980,1,1
1150133,1,2010,2,1
59552,1,1975,2,1
767555,1,1948,2,1
960520,1,1989,2,1
1731878,1,1952,2,1
258764,1,2010,1,1
1957937,1,1997,2,1
369869,1,1959,2,1
1836553,1,1975,1,1
1437152,1,2010,2,1
1534238,1,1943,1,1
429919,1,1998,2,1
1338050,1,1960,2,1
808900,1,1994,1,1
1789924,1,2010,2,1
697781,1,1990,1,1
1390597,1,1995,1,1
1529719,1,1939,2,1
1805816,1,1944,1,1
61514,1,1956,1,1
685963,1,1951,2,1
1162826,1,2006,1,1
1218905,1,2010,2,1
644157,1,1998,2,1
1120111,1,1970,1,1
1704924,1,1989,1,1
643094,1,1991,1,1
872640,1,1970,1,1
984428,1,1993,1,1
1702099,3,0000,0,0
1465256,1,1966,1,1
487645,1,1937,2,1
197241,1,1981,2,1
1168478,1,1969,2,1
1915492,1,2010,1,1
1857136,1,1957,1,1
1507272,1,1953,2,1
1387076,1,1988,1,1
1520549,1,1992,1,1
1568459,1,1975,2,1
1488961,1,1992,2,1
134082,1,2005,1,1
525207,1,1944,2,1
1836500,1,1977,1,1
1598240,1,1971,2,1
125887,1,1993,2,1
1261479,1,1990,1,1
1497855,1,1994,2,1
1434895,1,1960,1,1
993801,1,2010,2,1
887909,1,1972,2,1
1397313,1,1935,1,1
66391,1,1979,2,1
1267103,1,2009,1,1
1255958,1,1980,2,1
646910,1,1979,1,1
317924,1,2010,1,1
1891369,1,1982,2,1
1213231,1,1999,1,1
895318,1,1988,1,1
579629,1,1950,1,1
391352,1,1970,2,1
1028365,1,1985,2,1
15789,1,2004,2,1
378960,1,1962,2,1
6933,1,1942,1,1
1317435,1,1969,2,1
636451,1,1984,2,1
1034100,1,1987,1,1
904128,1,1960,1,1
1738601,1,1997,1,1
1394419,1,2010,2,1
570056,1,1979,2,1
598864,1,1998,1,1
443293,1,1939,2,1
261924,1,1996,2,1
1781452,1,1989,1,1
1083111,1,1981,2,1
843661,1,2007,1,1
912470,1,1955,1,1
1703077,1,1964,2,1
1445466,1,1950,2,1
